"","AirportName","City","Country","Week","Percent.wk","Month","Percent.mo"
"2238","Hamilton International","Hamilton","Canada",21,94.1428571428571,5,87.258064516129
"2239","Hamilton International","Hamilton","Canada",24,93.7142857142857,6,94.5666666666667
"2240","Hamilton International","Hamilton","Canada",27,78,7,90.3870967741936
"2241","Hamilton International","Hamilton","Canada",42,96.4285714285714,10,92.8064516129032
"2242","Hamilton International","Hamilton","Canada",14,81,4,78.9
"2243","Hamilton International","Hamilton","Canada",17,84.1428571428571,4,78.9
"2244","Hamilton International","Hamilton","Canada",22,93.4285714285714,6,94.5666666666667
"2245","Hamilton International","Hamilton","Canada",34,92.1428571428571,8,89.1
"2246","Hamilton International","Hamilton","Canada",22,93.4285714285714,5,87.258064516129
"2247","Hamilton International","Hamilton","Canada",33,92.8333333333333,8,89.1
"2248","Hamilton International","Hamilton","Canada",35,98,8,89.1
"2249","Hamilton International","Hamilton","Canada",14,81,4,78.9
"2250","Hamilton International","Hamilton","Canada",16,82,4,78.9
"2251","Hamilton International","Hamilton","Canada",25,94.7142857142857,6,94.5666666666667
"2252","Hamilton International","Hamilton","Canada",28,92.8571428571429,7,90.3870967741936
"2253","Hamilton International","Hamilton","Canada",28,92.8571428571429,7,90.3870967741936
"2254","Hamilton International","Hamilton","Canada",32,93,8,89.1
"2255","Hamilton International","Hamilton","Canada",34,92.1428571428571,8,89.1
"2256","Hamilton International","Hamilton","Canada",36,78.2857142857143,9,92.7
"2257","Hamilton International","Hamilton","Canada",12,88.8571428571429,3,89.8
"2258","Hamilton International","Hamilton","Canada",40,95.5714285714286,10,92.8064516129032
"2259","Hamilton International","Hamilton","Canada",47,95.4285714285714,11,97.4
"2260","Hamilton International","Hamilton","Canada",39,94.8571428571429,9,92.7
"2261","Hamilton International","Hamilton","Canada",15,63.4285714285714,4,78.9
"2262","Hamilton International","Hamilton","Canada",15,63.4285714285714,4,78.9
"2263","Hamilton International","Hamilton","Canada",23,92.2857142857143,6,94.5666666666667
"2264","Hamilton International","Hamilton","Canada",27,78,7,90.3870967741936
"2265","Hamilton International","Hamilton","Canada",31,76.2857142857143,7,90.3870967741936
"2266","Hamilton International","Hamilton","Canada",33,92.8333333333333,8,89.1
"2267","Hamilton International","Hamilton","Canada",43,99.4285714285714,10,92.8064516129032
"2268","Hamilton International","Hamilton","Canada",45,96.8571428571429,11,97.4
"2269","Hamilton International","Hamilton","Canada",13,89.1666666666667,3,89.8
"2270","Hamilton International","Hamilton","Canada",24,93.7142857142857,6,94.5666666666667
"2271","Hamilton International","Hamilton","Canada",28,92.8571428571429,7,90.3870967741936
"2272","Hamilton International","Hamilton","Canada",43,99.4285714285714,10,92.8064516129032
"2273","Hamilton International","Hamilton","Canada",43,99.4285714285714,10,92.8064516129032
"2274","Hamilton International","Hamilton","Canada",48,100,11,97.4
"2275","Hamilton International","Hamilton","Canada",48,100,12,100
"2276","Hamilton International","Hamilton","Canada",18,89.2857142857143,5,87.258064516129
"2277","Hamilton International","Hamilton","Canada",29,93.1428571428571,7,90.3870967741936
"2278","Hamilton International","Hamilton","Canada",30,93.4285714285714,7,90.3870967741936
"2279","Hamilton International","Hamilton","Canada",33,92.8333333333333,8,89.1
"2280","Hamilton International","Hamilton","Canada",38,99,9,92.7
"2281","Hamilton International","Hamilton","Canada",46,96.5714285714286,11,97.4
"2282","Hamilton International","Hamilton","Canada",26,96.5714285714286,6,94.5666666666667
"2283","Hamilton International","Hamilton","Canada",28,92.8571428571429,7,90.3870967741936
"2284","Hamilton International","Hamilton","Canada",30,93.4285714285714,7,90.3870967741936
"2285","Hamilton International","Hamilton","Canada",30,93.4285714285714,7,90.3870967741936
"2286","Hamilton International","Hamilton","Canada",40,95.5714285714286,9,92.7
"2287","Hamilton International","Hamilton","Canada",44,100,10,92.8064516129032
"2288","Montreal Mirabel","Mirabel","Canada",38,95.7142857142857,9,94.6
"2289","Montreal Mirabel","Mirabel","Canada",16,73.8333333333333,4,60.8888888888889
"2290","Montreal Mirabel","Mirabel","Canada",28,91.4285714285714,7,85.741935483871
"2291","Montreal Mirabel","Mirabel","Canada",40,92,10,91.0322580645161
"2292","Montreal Mirabel","Mirabel","Canada",42,91,10,91.0322580645161
"2293","Montreal Mirabel","Mirabel","Canada",48,99.8571428571429,11,95.4666666666667
"2294","Montreal Mirabel","Mirabel","Canada",24,97.8571428571429,6,92.9
"2295","Montreal Mirabel","Mirabel","Canada",25,91.8571428571429,6,92.9
"2296","Montreal Mirabel","Mirabel","Canada",34,91,8,90.5333333333333
"2297","Montreal Mirabel","Mirabel","Canada",37,100,9,94.6
"2298","Montreal Mirabel","Mirabel","Canada",40,92,10,91.0322580645161
"2299","Montreal Mirabel","Mirabel","Canada",45,92.1428571428571,11,95.4666666666667
"2300","Montreal Mirabel","Mirabel","Canada",15,42.5,4,60.8888888888889
"2301","Montreal Mirabel","Mirabel","Canada",21,97,5,89.9666666666667
"2302","Montreal Mirabel","Mirabel","Canada",24,97.8571428571429,6,92.9
"2303","Montreal Mirabel","Mirabel","Canada",32,90.1428571428571,8,90.5333333333333
"2304","Montreal Mirabel","Mirabel","Canada",37,100,9,94.6
"2305","Montreal Mirabel","Mirabel","Canada",38,95.7142857142857,9,94.6
"2306","Montreal Mirabel","Mirabel","Canada",42,91,10,91.0322580645161
"2307","Montreal Mirabel","Mirabel","Canada",23,96.2857142857143,6,92.9
"2308","Montreal Mirabel","Mirabel","Canada",26,83.5714285714286,6,92.9
"2309","Montreal Mirabel","Mirabel","Canada",30,84,7,85.741935483871
"2310","Montreal Mirabel","Mirabel","Canada",33,93.3333333333333,8,90.5333333333333
"2311","Montreal Mirabel","Mirabel","Canada",39,96.2857142857143,9,94.6
"2312","Montreal Mirabel","Mirabel","Canada",40,92,10,91.0322580645161
"2313","Montreal Mirabel","Mirabel","Canada",48,99.8571428571429,11,95.4666666666667
"2314","Montreal Mirabel","Mirabel","Canada",17,67.2857142857143,4,60.8888888888889
"2315","Montreal Mirabel","Mirabel","Canada",27,80,7,85.741935483871
"2316","Montreal Mirabel","Mirabel","Canada",29,91.5714285714286,7,85.741935483871
"2317","Montreal Mirabel","Mirabel","Canada",39,96.2857142857143,9,94.6
"2318","Montreal Mirabel","Mirabel","Canada",17,67.2857142857143,4,60.8888888888889
"2319","Montreal Mirabel","Mirabel","Canada",26,83.5714285714286,6,92.9
"2320","Montreal Mirabel","Mirabel","Canada",32,90.1428571428571,8,90.5333333333333
"2321","Montreal Mirabel","Mirabel","Canada",38,95.7142857142857,9,94.6
"2322","Montreal Mirabel","Mirabel","Canada",14,53.6666666666667,4,60.8888888888889
"2323","Montreal Mirabel","Mirabel","Canada",15,42.5,4,60.8888888888889
"2324","Montreal Mirabel","Mirabel","Canada",15,42.5,4,60.8888888888889
"2325","Montreal Mirabel","Mirabel","Canada",18,76.2857142857143,4,60.8888888888889
"2326","Montreal Mirabel","Mirabel","Canada",38,95.7142857142857,9,94.6
"2327","Montreal Mirabel","Mirabel","Canada",45,92.1428571428571,11,95.4666666666667
"2328","Montreal Mirabel","Mirabel","Canada",46,94.8571428571429,11,95.4666666666667
"2329","Montreal Mirabel","Mirabel","Canada",48,99.8571428571429,11,95.4666666666667
"2330","Montreal Mirabel","Mirabel","Canada",21,97,5,89.9666666666667
"2331","Montreal Mirabel","Mirabel","Canada",22,96.4285714285714,5,89.9666666666667
"2332","Montreal Mirabel","Mirabel","Canada",22,96.4285714285714,6,92.9
"2333","Montreal Mirabel","Mirabel","Canada",30,84,7,85.741935483871
"2334","Montreal Mirabel","Mirabel","Canada",16,73.8333333333333,4,60.8888888888889
"2335","Montreal Mirabel","Mirabel","Canada",29,91.5714285714286,7,85.741935483871
"2336","Montreal Mirabel","Mirabel","Canada",40,92,9,94.6
"2337","Montreal Mirabel","Mirabel","Canada",19,93.5,5,89.9666666666667
"2338","Montreal Mirabel","Mirabel","Canada",26,83.5714285714286,6,92.9
"2339","Montreal Mirabel","Mirabel","Canada",28,91.4285714285714,7,85.741935483871
"2340","Montreal Mirabel","Mirabel","Canada",45,92.1428571428571,11,95.4666666666667
"2341","Montreal Mirabel","Mirabel","Canada",46,94.8571428571429,11,95.4666666666667
"2342","Montreal Mirabel","Mirabel","Canada",20,86.1428571428571,5,89.9666666666667
"2343","Montreal Mirabel","Mirabel","Canada",23,96.2857142857143,6,92.9
"2344","Montreal Mirabel","Mirabel","Canada",23,96.2857142857143,6,92.9
"2345","Montreal Mirabel","Mirabel","Canada",31,79.5714285714286,8,90.5333333333333
"2346","Montreal Mirabel","Mirabel","Canada",49,100,12,100
"2347","Montreal Mirabel","Mirabel","Canada",12,91.1428571428571,3,76.125
"2348","Montreal Mirabel","Mirabel","Canada",18,76.2857142857143,5,89.9666666666667
"2349","Montreal Mirabel","Mirabel","Canada",20,86.1428571428571,5,89.9666666666667
"2350","Montreal Mirabel","Mirabel","Canada",20,86.1428571428571,5,89.9666666666667
"2351","Montreal Mirabel","Mirabel","Canada",23,96.2857142857143,6,92.9
"2352","Montreal Mirabel","Mirabel","Canada",27,80,7,85.741935483871
"2353","Montreal Mirabel","Mirabel","Canada",28,91.4285714285714,7,85.741935483871
"2354","Montreal Mirabel","Mirabel","Canada",32,90.1428571428571,8,90.5333333333333
"2355","Montreal Mirabel","Mirabel","Canada",35,94.2857142857143,8,90.5333333333333
"2356","Montreal Mirabel","Mirabel","Canada",35,94.2857142857143,8,90.5333333333333
"2357","Montreal Mirabel","Mirabel","Canada",35,94.2857142857143,9,94.6
"2358","Montreal Mirabel","Mirabel","Canada",39,96.2857142857143,9,94.6
"2359","Montreal Mirabel","Mirabel","Canada",41,79.8571428571429,10,91.0322580645161
"2360","Montreal Mirabel","Mirabel","Canada",43,97.7142857142857,10,91.0322580645161
"2361","Montreal Mirabel","Mirabel","Canada",44,93.4285714285714,10,91.0322580645161
"2362","Montreal Mirabel","Mirabel","Canada",45,92.1428571428571,11,95.4666666666667
"2363","Montreal Mirabel","Mirabel","Canada",18,76.2857142857143,4,60.8888888888889
"2364","Montreal Mirabel","Mirabel","Canada",24,97.8571428571429,6,92.9
"2365","Montreal Mirabel","Mirabel","Canada",28,91.4285714285714,7,85.741935483871
"2366","Montreal Mirabel","Mirabel","Canada",12,91.1428571428571,3,76.125
"2367","Montreal Mirabel","Mirabel","Canada",16,73.8333333333333,4,60.8888888888889
"2368","Montreal Mirabel","Mirabel","Canada",25,91.8571428571429,6,92.9
"2369","Montreal Mirabel","Mirabel","Canada",25,91.8571428571429,6,92.9
"2370","Montreal Mirabel","Mirabel","Canada",28,91.4285714285714,7,85.741935483871
"2371","Montreal Mirabel","Mirabel","Canada",34,91,8,90.5333333333333
"2372","Montreal Mirabel","Mirabel","Canada",47,100,11,95.4666666666667
"2373","Montreal Mirabel","Mirabel","Canada",13,54.2857142857143,3,76.125
"2374","Montreal Mirabel","Mirabel","Canada",17,67.2857142857143,4,60.8888888888889
"2375","Montreal Mirabel","Mirabel","Canada",34,91,8,90.5333333333333
"2376","Montreal Mirabel","Mirabel","Canada",43,97.7142857142857,10,91.0322580645161
"2377","Montreal Mirabel","Mirabel","Canada",21,97,5,89.9666666666667
"2378","Montreal Mirabel","Mirabel","Canada",37,100,9,94.6
"2379","Montreal Mirabel","Mirabel","Canada",39,96.2857142857143,9,94.6
"2380","Montreal Mirabel","Mirabel","Canada",12,91.1428571428571,3,76.125
"2381","Montreal Mirabel","Mirabel","Canada",19,93.5,5,89.9666666666667
"2382","Montreal Mirabel","Mirabel","Canada",27,80,7,85.741935483871
"2383","Montreal Mirabel","Mirabel","Canada",31,79.5714285714286,7,85.741935483871
"2384","Montreal Mirabel","Mirabel","Canada",31,79.5714285714286,7,85.741935483871
"2385","Montreal Mirabel","Mirabel","Canada",35,94.2857142857143,8,90.5333333333333
"2386","Montreal Mirabel","Mirabel","Canada",12,91.1428571428571,3,76.125
"2387","Montreal Mirabel","Mirabel","Canada",13,54.2857142857143,3,76.125
"2388","Montreal Mirabel","Mirabel","Canada",14,53.6666666666667,4,60.8888888888889
"2389","Montreal Mirabel","Mirabel","Canada",20,86.1428571428571,5,89.9666666666667
"2390","Montreal Mirabel","Mirabel","Canada",27,80,7,85.741935483871
"2391","Montreal Mirabel","Mirabel","Canada",33,93.3333333333333,8,90.5333333333333
"2392","Montreal Mirabel","Mirabel","Canada",34,91,8,90.5333333333333
"2393","Montreal Mirabel","Mirabel","Canada",34,91,8,90.5333333333333
"2394","Montreal Mirabel","Mirabel","Canada",37,100,9,94.6
"2395","Montreal Mirabel","Mirabel","Canada",47,100,11,95.4666666666667
"2396","Montreal Mirabel","Mirabel","Canada",12,91.1428571428571,3,76.125
"2397","Montreal Mirabel","Mirabel","Canada",27,80,7,85.741935483871
"2398","Montreal Mirabel","Mirabel","Canada",45,92.1428571428571,11,95.4666666666667
"2399","Montreal Mirabel","Mirabel","Canada",11,100,3,76.125
"2400","Montreal Mirabel","Mirabel","Canada",17,67.2857142857143,4,60.8888888888889
"2401","Montreal Mirabel","Mirabel","Canada",21,97,5,89.9666666666667
"2402","Montreal Mirabel","Mirabel","Canada",21,97,5,89.9666666666667
"2403","Montreal Mirabel","Mirabel","Canada",41,79.8571428571429,10,91.0322580645161
"2404","Montreal Mirabel","Mirabel","Canada",17,67.2857142857143,4,60.8888888888889
"2405","Montreal Mirabel","Mirabel","Canada",20,86.1428571428571,5,89.9666666666667
"2406","Montreal Mirabel","Mirabel","Canada",22,96.4285714285714,6,92.9
"2407","Montreal Mirabel","Mirabel","Canada",24,97.8571428571429,6,92.9
"2408","Montreal Mirabel","Mirabel","Canada",13,54.2857142857143,3,76.125
"2409","Montreal Mirabel","Mirabel","Canada",26,83.5714285714286,6,92.9
"2410","Montreal Mirabel","Mirabel","Canada",33,93.3333333333333,8,90.5333333333333
"2411","Montreal Mirabel","Mirabel","Canada",16,73.8333333333333,4,60.8888888888889
"2412","Montreal Mirabel","Mirabel","Canada",36,84.8571428571429,9,94.6
"2413","Montreal Mirabel","Mirabel","Canada",47,100,11,95.4666666666667
"2414","Montreal Mirabel","Mirabel","Canada",47,100,11,95.4666666666667
"2415","Montreal Mirabel","Mirabel","Canada",32,90.1428571428571,8,90.5333333333333
"2416","Montreal Mirabel","Mirabel","Canada",48,99.8571428571429,11,95.4666666666667
"2417","Montreal Mirabel","Mirabel","Canada",17,67.2857142857143,4,60.8888888888889
"2418","Montreal Mirabel","Mirabel","Canada",19,93.5,5,89.9666666666667
"2419","Montreal Mirabel","Mirabel","Canada",25,91.8571428571429,6,92.9
"2420","Montreal Mirabel","Mirabel","Canada",32,90.1428571428571,8,90.5333333333333
"2421","Montreal Mirabel","Mirabel","Canada",36,84.8571428571429,9,94.6
"2422","Montreal Mirabel","Mirabel","Canada",12,91.1428571428571,3,76.125
"2423","Montreal Mirabel","Mirabel","Canada",37,100,9,94.6
"2424","Montreal Mirabel","Mirabel","Canada",40,92,10,91.0322580645161
"2425","Montreal Mirabel","Mirabel","Canada",14,53.6666666666667,4,60.8888888888889
"2426","Montreal Mirabel","Mirabel","Canada",18,76.2857142857143,5,89.9666666666667
"2427","Montreal Mirabel","Mirabel","Canada",21,97,5,89.9666666666667
"2428","Montreal Mirabel","Mirabel","Canada",21,97,5,89.9666666666667
"2429","Montreal Mirabel","Mirabel","Canada",42,91,10,91.0322580645161
"2430","Montreal Mirabel","Mirabel","Canada",44,93.4285714285714,10,91.0322580645161
"2431","Montreal Mirabel","Mirabel","Canada",28,91.4285714285714,7,85.741935483871
"2432","Montreal Mirabel","Mirabel","Canada",29,91.5714285714286,7,85.741935483871
"2433","Montreal Mirabel","Mirabel","Canada",44,93.4285714285714,10,91.0322580645161
"2434","Montreal Mirabel","Mirabel","Canada",28,91.4285714285714,7,85.741935483871
"2435","Montreal Mirabel","Mirabel","Canada",35,94.2857142857143,8,90.5333333333333
"2436","Montreal Mirabel","Mirabel","Canada",36,84.8571428571429,9,94.6
"2437","Montreal Mirabel","Mirabel","Canada",25,91.8571428571429,6,92.9
"2438","Montreal Mirabel","Mirabel","Canada",31,79.5714285714286,8,90.5333333333333
"2439","Montreal Mirabel","Mirabel","Canada",32,90.1428571428571,8,90.5333333333333
"2440","Montreal Mirabel","Mirabel","Canada",41,79.8571428571429,10,91.0322580645161
"2441","Montreal Mirabel","Mirabel","Canada",43,97.7142857142857,10,91.0322580645161
"2442","Montreal Mirabel","Mirabel","Canada",48,99.8571428571429,11,95.4666666666667
"2443","Montreal Mirabel","Mirabel","Canada",15,42.5,4,60.8888888888889
"2444","Montreal Mirabel","Mirabel","Canada",34,91,8,90.5333333333333
"2445","Montreal Mirabel","Mirabel","Canada",36,84.8571428571429,9,94.6
"2446","Montreal Mirabel","Mirabel","Canada",42,91,10,91.0322580645161
"2447","Montreal Mirabel","Mirabel","Canada",43,97.7142857142857,10,91.0322580645161
"2448","Montreal Mirabel","Mirabel","Canada",44,93.4285714285714,10,91.0322580645161
"2449","Montreal Mirabel","Mirabel","Canada",47,100,11,95.4666666666667
"2450","Montreal Mirabel","Mirabel","Canada",20,86.1428571428571,5,89.9666666666667
"2451","Montreal Mirabel","Mirabel","Canada",42,91,10,91.0322580645161
"2452","Montreal Mirabel","Mirabel","Canada",44,93.4285714285714,11,95.4666666666667
"2453","Montreal Mirabel","Mirabel","Canada",13,54.2857142857143,3,76.125
"2454","Montreal Mirabel","Mirabel","Canada",14,53.6666666666667,4,60.8888888888889
"2455","Montreal Mirabel","Mirabel","Canada",26,83.5714285714286,6,92.9
"2456","Montreal Mirabel","Mirabel","Canada",35,94.2857142857143,8,90.5333333333333
"2457","Montreal Mirabel","Mirabel","Canada",35,94.2857142857143,8,90.5333333333333
"2458","Montreal Mirabel","Mirabel","Canada",38,95.7142857142857,9,94.6
"2459","Montreal Mirabel","Mirabel","Canada",46,94.8571428571429,11,95.4666666666667
"2460","Montreal Mirabel","Mirabel","Canada",15,42.5,4,60.8888888888889
"2461","Montreal Mirabel","Mirabel","Canada",17,67.2857142857143,4,60.8888888888889
"2462","Montreal Mirabel","Mirabel","Canada",19,93.5,5,89.9666666666667
"2463","Montreal Mirabel","Mirabel","Canada",19,93.5,5,89.9666666666667
"2464","Montreal Mirabel","Mirabel","Canada",22,96.4285714285714,5,89.9666666666667
"2465","Montreal Mirabel","Mirabel","Canada",22,96.4285714285714,5,89.9666666666667
"2466","Montreal Mirabel","Mirabel","Canada",24,97.8571428571429,6,92.9
"2467","Montreal Mirabel","Mirabel","Canada",26,83.5714285714286,6,92.9
"2468","Montreal Mirabel","Mirabel","Canada",30,84,7,85.741935483871
"2469","Montreal Mirabel","Mirabel","Canada",42,91,10,91.0322580645161
"2470","Montreal Mirabel","Mirabel","Canada",45,92.1428571428571,11,95.4666666666667
"2471","Montreal Mirabel","Mirabel","Canada",46,94.8571428571429,11,95.4666666666667
"2472","Montreal Mirabel","Mirabel","Canada",46,94.8571428571429,11,95.4666666666667
"2473","Montreal Mirabel","Mirabel","Canada",46,94.8571428571429,11,95.4666666666667
"2474","Montreal Mirabel","Mirabel","Canada",24,97.8571428571429,6,92.9
"2475","Montreal Mirabel","Mirabel","Canada",25,91.8571428571429,6,92.9
"2476","Montreal Mirabel","Mirabel","Canada",41,79.8571428571429,10,91.0322580645161
"2477","Montreal Mirabel","Mirabel","Canada",43,97.7142857142857,10,91.0322580645161
"2478","Montreal Mirabel","Mirabel","Canada",47,100,11,95.4666666666667
"2479","Montreal Mirabel","Mirabel","Canada",23,96.2857142857143,6,92.9
"2480","Montreal Mirabel","Mirabel","Canada",26,83.5714285714286,6,92.9
"2481","Montreal Mirabel","Mirabel","Canada",33,93.3333333333333,8,90.5333333333333
"2482","Montreal Mirabel","Mirabel","Canada",39,96.2857142857143,9,94.6
"2483","Montreal Mirabel","Mirabel","Canada",23,96.2857142857143,6,92.9
"2484","Montreal Mirabel","Mirabel","Canada",27,80,7,85.741935483871
"2485","Montreal Mirabel","Mirabel","Canada",31,79.5714285714286,8,90.5333333333333
"2486","Montreal Mirabel","Mirabel","Canada",34,91,8,90.5333333333333
"2487","Montreal Mirabel","Mirabel","Canada",39,96.2857142857143,9,94.6
"2488","Montreal Mirabel","Mirabel","Canada",48,99.8571428571429,11,95.4666666666667
"2489","Montreal Mirabel","Mirabel","Canada",18,76.2857142857143,5,89.9666666666667
"2490","Montreal Mirabel","Mirabel","Canada",19,93.5,5,89.9666666666667
"2491","Montreal Mirabel","Mirabel","Canada",25,91.8571428571429,6,92.9
"2492","Montreal Mirabel","Mirabel","Canada",36,84.8571428571429,9,94.6
"2493","Montreal Mirabel","Mirabel","Canada",44,93.4285714285714,11,95.4666666666667
"2494","Montreal Mirabel","Mirabel","Canada",13,54.2857142857143,3,76.125
"2495","Montreal Mirabel","Mirabel","Canada",13,54.2857142857143,3,76.125
"2496","Montreal Mirabel","Mirabel","Canada",14,53.6666666666667,4,60.8888888888889
"2497","Montreal Mirabel","Mirabel","Canada",27,80,7,85.741935483871
"2498","Montreal Mirabel","Mirabel","Canada",31,79.5714285714286,8,90.5333333333333
"2499","Montreal Mirabel","Mirabel","Canada",32,90.1428571428571,8,90.5333333333333
"2500","Montreal Mirabel","Mirabel","Canada",36,84.8571428571429,9,94.6
"2501","Montreal Mirabel","Mirabel","Canada",12,91.1428571428571,3,76.125
"2502","Montreal Mirabel","Mirabel","Canada",16,73.8333333333333,4,60.8888888888889
"2503","Montreal Mirabel","Mirabel","Canada",22,96.4285714285714,5,89.9666666666667
"2504","Montreal Mirabel","Mirabel","Canada",29,91.5714285714286,7,85.741935483871
"2505","Montreal Mirabel","Mirabel","Canada",15,42.5,4,60.8888888888889
"2506","Montreal Mirabel","Mirabel","Canada",30,84,7,85.741935483871
"2507","Montreal Mirabel","Mirabel","Canada",33,93.3333333333333,8,90.5333333333333
"2508","Montreal Mirabel","Mirabel","Canada",36,84.8571428571429,9,94.6
"2509","Montreal Mirabel","Mirabel","Canada",37,100,9,94.6
"2510","Montreal Mirabel","Mirabel","Canada",38,95.7142857142857,9,94.6
"2511","Montreal Mirabel","Mirabel","Canada",40,92,10,91.0322580645161
"2512","Montreal Mirabel","Mirabel","Canada",45,92.1428571428571,11,95.4666666666667
"2513","Montreal Mirabel","Mirabel","Canada",46,94.8571428571429,11,95.4666666666667
"2514","Montreal Mirabel","Mirabel","Canada",47,100,11,95.4666666666667
"2515","Montreal Mirabel","Mirabel","Canada",48,99.8571428571429,12,100
"2516","Montreal Mirabel","Mirabel","Canada",41,79.8571428571429,10,91.0322580645161
"2517","Montreal Mirabel","Mirabel","Canada",43,97.7142857142857,10,91.0322580645161
"2518","Montreal Mirabel","Mirabel","Canada",13,54.2857142857143,3,76.125
"2519","Montreal Mirabel","Mirabel","Canada",29,91.5714285714286,7,85.741935483871
"2520","Montreal Mirabel","Mirabel","Canada",29,91.5714285714286,7,85.741935483871
"2521","Montreal Mirabel","Mirabel","Canada",30,84,7,85.741935483871
"2522","Montreal Mirabel","Mirabel","Canada",30,84,7,85.741935483871
"2523","Montreal Mirabel","Mirabel","Canada",41,79.8571428571429,10,91.0322580645161
"2524","Montreal Mirabel","Mirabel","Canada",11,100,3,76.125
"2525","Montreal Mirabel","Mirabel","Canada",18,76.2857142857143,5,89.9666666666667
"2526","Montreal Mirabel","Mirabel","Canada",20,86.1428571428571,5,89.9666666666667
"2527","Montreal Mirabel","Mirabel","Canada",23,96.2857142857143,6,92.9
"2528","Montreal Mirabel","Mirabel","Canada",24,97.8571428571429,6,92.9
"2529","Montreal Mirabel","Mirabel","Canada",30,84,7,85.741935483871
"2530","Montreal Mirabel","Mirabel","Canada",37,100,9,94.6
"2531","Montreal Mirabel","Mirabel","Canada",39,96.2857142857143,9,94.6
"2532","Montreal Mirabel","Mirabel","Canada",40,92,10,91.0322580645161
"2533","Montreal Mirabel","Mirabel","Canada",14,53.6666666666667,4,60.8888888888889
"2534","Montreal Mirabel","Mirabel","Canada",16,73.8333333333333,4,60.8888888888889
"2535","Montreal Mirabel","Mirabel","Canada",18,76.2857142857143,5,89.9666666666667
"2536","Montreal Mirabel","Mirabel","Canada",22,96.4285714285714,5,89.9666666666667
"2537","Montreal Mirabel","Mirabel","Canada",31,79.5714285714286,7,85.741935483871
"2538","Montreal Mirabel","Mirabel","Canada",33,93.3333333333333,8,90.5333333333333
"2539","Montreal Mirabel","Mirabel","Canada",42,91,10,91.0322580645161
"2540","Montreal Mirabel","Mirabel","Canada",38,95.7142857142857,9,94.6
"2541","Montreal Mirabel","Mirabel","Canada",41,79.8571428571429,10,91.0322580645161
"2542","Montreal Mirabel","Mirabel","Canada",43,97.7142857142857,10,91.0322580645161
"2543","Montreal Mirabel","Mirabel","Canada",44,93.4285714285714,11,95.4666666666667
"2544","Montreal Mirabel","Mirabel","Canada",29,91.5714285714286,7,85.741935483871
"2545","Montreal Trudeau","Dorval","Canada",18,59.7142857142857,5,61.1935483870968
"2546","Montreal Trudeau","Dorval","Canada",25,75.4285714285714,6,71.3
"2547","Montreal Trudeau","Dorval","Canada",45,80.8571428571429,11,81.7666666666667
"2548","Montreal Trudeau","Dorval","Canada",12,90.4285714285714,3,80.6875
"2549","Montreal Trudeau","Dorval","Canada",14,55.7142857142857,4,55.3666666666667
"2550","Montreal Trudeau","Dorval","Canada",14,55.7142857142857,4,55.3666666666667
"2551","Montreal Trudeau","Dorval","Canada",15,43.8571428571429,4,55.3666666666667
"2552","Montreal Trudeau","Dorval","Canada",21,67.8571428571429,5,61.1935483870968
"2553","Montreal Trudeau","Dorval","Canada",40,83.2857142857143,10,80.8064516129032
"2554","Montreal Trudeau","Dorval","Canada",20,53.8571428571429,5,61.1935483870968
"2555","Montreal Trudeau","Dorval","Canada",20,53.8571428571429,5,61.1935483870968
"2556","Montreal Trudeau","Dorval","Canada",23,70.4285714285714,6,71.3
"2557","Montreal Trudeau","Dorval","Canada",24,71.7142857142857,6,71.3
"2558","Montreal Trudeau","Dorval","Canada",45,80.8571428571429,11,81.7666666666667
"2559","Montreal Trudeau","Dorval","Canada",12,90.4285714285714,3,80.6875
"2560","Montreal Trudeau","Dorval","Canada",14,55.7142857142857,4,55.3666666666667
"2561","Montreal Trudeau","Dorval","Canada",17,60.7142857142857,4,55.3666666666667
"2562","Montreal Trudeau","Dorval","Canada",18,59.7142857142857,5,61.1935483870968
"2563","Montreal Trudeau","Dorval","Canada",21,67.8571428571429,5,61.1935483870968
"2564","Montreal Trudeau","Dorval","Canada",22,68.5714285714286,5,61.1935483870968
"2565","Montreal Trudeau","Dorval","Canada",27,68,7,76.258064516129
"2566","Montreal Trudeau","Dorval","Canada",37,82.1428571428571,9,78.7333333333333
"2567","Montreal Trudeau","Dorval","Canada",38,81,9,78.7333333333333
"2568","Montreal Trudeau","Dorval","Canada",41,69,10,80.8064516129032
"2569","Montreal Trudeau","Dorval","Canada",14,55.7142857142857,4,55.3666666666667
"2570","Montreal Trudeau","Dorval","Canada",17,60.7142857142857,4,55.3666666666667
"2571","Montreal Trudeau","Dorval","Canada",23,70.4285714285714,6,71.3
"2572","Montreal Trudeau","Dorval","Canada",43,83.7142857142857,10,80.8064516129032
"2573","Montreal Trudeau","Dorval","Canada",13,65.7142857142857,3,80.6875
"2574","Montreal Trudeau","Dorval","Canada",14,55.7142857142857,4,55.3666666666667
"2575","Montreal Trudeau","Dorval","Canada",19,62.2857142857143,5,61.1935483870968
"2576","Montreal Trudeau","Dorval","Canada",36,66.1428571428571,9,78.7333333333333
"2577","Montreal Trudeau","Dorval","Canada",43,83.7142857142857,10,80.8064516129032
"2578","Montreal Trudeau","Dorval","Canada",48,87,11,81.7666666666667
"2579","Montreal Trudeau","Dorval","Canada",15,43.8571428571429,4,55.3666666666667
"2580","Montreal Trudeau","Dorval","Canada",16,58.2857142857143,4,55.3666666666667
